상품명,옵션내용,현재고,미발송수,주문수,주문금액,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026
"B급 스페어 (밤부,메쉬 부품)",B급 밤부 스크류(신),3,0,,,0,0,0,0,0,0,1,0,0,0,0,0
"B급 스페어 (밤부,메쉬 부품)",B급 메쉬 좌판,1,0,,,0,0,1,2,0,0,0,0,0,0,0,0
"B급 스페어 (밤부,메쉬 부품)",B급 메쉬 베이스 어셈블리,0,0,,,0,0,0,0,0,0,2,0,1,0,0,0
"B급 스페어 (밤부,메쉬 부품)",B급 메쉬 바퀴,5,0,,,0,0,0,0,0,0,0,0,0,0,0,0
"B급 스페어 (밤부,메쉬 부품)",B급 메쉬 등받이,0,0,,,0,0,0,2,0,0,0,0,0,0,0,0
"B급 스페어 (밤부,메쉬 부품)",B급 밤부 베이스 프레임(W),25,0,,,0,0,0,1,1,0,2,0,0,0,0,0
"B급 스페어 (밤부,메쉬 부품)",B급 베이스 프레임 SET (G),19,0,,,0,0,0,0,2,1,1,1,1,0,0,0
"B급 스페어 (밤부,메쉬 부품)",B급 메쉬 손잡이,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0
"B급 스페어 (밤부,메쉬 부품)",B급 메쉬 튜브프레임,2,0,,,0,0,0,0,0,0,0,0,1,0,0,0
"B급 스페어 (밤부,메쉬 부품)",B급 메쉬 어셈블리 플라스틱,0,0,,,0,0,0,0,0,0,0,0,1,0,0,0
"B급 스페어 (밤부,메쉬 부품)",B급 튜브프레임(W프레임-구),4,0,,,0,0,0,0,2,0,0,0,0,0,0,0
"B급 스페어 (밤부,메쉬 부품)",B급 튜브프레임(G프레임-구),0,0,,,0,0,1,0,1,2,3,0,0,0,0,0
"B급 스페어 (밤부,메쉬 부품)",B급 핸들,11,0,,,0,0,0,0,5,0,1,0,0,0,0,0
"B급 스페어 (밤부,메쉬 부품)",B급 맨뒤바퀴,0,0,,,0,0,0,0,1,0,0,0,0,1,0,0
"B급 스페어 (밤부,메쉬 부품)",B급 고정바퀴,7,0,,,0,0,0,0,2,0,0,0,0,0,0,0
"B급 스페어 (밤부,메쉬 부품)",B급 이동바퀴,1,0,,,0,0,0,0,6,0,0,0,0,0,0,0
"B급 스페어 (밤부,메쉬 부품)",B급 밤부 어셈블리 플라스틱,2,0,,,0,0,0,0,2,0,0,0,0,0,0,0
B급 니스툴 공통 부품,"B급 무릎쿠션(550,750)",0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
B급 니스툴 공통 부품,"B급 등받이(550,750)",2,0,,,0,0,0,0,0,0,0,0,0,0,0,0
B급 니스툴 750 부품,B급 무릎쿠션지지대,5,0,,,0,0,0,0,0,0,0,0,0,0,0,0
B급 니스툴 750 부품,B급 팔걸이,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0
B급 니스툴 750 부품,B급 베이스 프레임,2,0,,,0,0,0,0,0,0,0,0,0,0,0,0
B급 니스툴 550 부품,B급 중심봉,2,0,,,0,0,0,0,0,0,0,0,0,0,0,0
B급 니스툴 550 부품,B급 좌판쿠션,2,0,,,0,0,0,0,0,0,0,0,0,0,0,0
B급 니스툴 550 부품,B급 바퀴,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
B급 니스툴 550 부품,B급 베이스 프레임,3,0,,,0,0,0,0,0,0,0,0,0,0,0,0
B급 니스툴 630 부품,B급 좌판쿠션,1,0,,,0,0,0,0,0,0,0,0,1,0,0,0
B급 니스툴 630 부품,B급 바퀴,4,0,,,0,0,0,0,0,0,0,0,0,0,0,0
B급 니스툴 630 부품,B급 베이스 프레임,3,0,,,0,0,0,0,0,0,0,1,0,0,0,0
공기질측정기(이재훈팀장테스트용),단일상품,2,0,,,0,0,0,0,0,0,0,0,0,0,0,0
안티 진드기커버 SS(110*200*35),브라운,422,0,,,0,0,4,11,13,9,23,8,5,6,1,1
안티 진드기커버 Double 퀸(150*200*35),화이트,188,0,,,0,0,0,13,23,19,29,14,11,4,1,0
안티 진드기커버 Double 퀸(150*200*35),블루,287,0,,,0,0,0,6,1,3,3,1,2,0,0,0
안티 진드기커버 Double 퀸(150*200*35),브라운,282,0,,,0,0,1,6,3,4,3,1,1,0,0,0
안티 진드기커버 K 킹(160*200*38),화이트,161,0,,,0,0,0,9,10,7,7,2,4,1,0,0
안티 진드기커버 K 킹(160*200*38),블루,90,0,,,0,0,0,5,0,0,3,1,1,0,0,0
안티 진드기커버 K 킹(160*200*38),브라운,78,0,,,0,0,0,7,3,5,4,0,2,0,1,0
B급 맘스툴,단일상품,10,0,,,0,0,2,9,12,1,5,1,0,0,0,0
톤온톤 책상장  1200,천지선반-차콜(H2C),109,0,,,0,0,1219,2546,2396,3285,1948,115,72,49,11,0
톤온톤 책상장  1200,포인트-오렌지(P2O),4,0,,,0,0,329,447,161,130,61,9,0,1,0,0
톤온톤 책상장  1200,포인트-퍼플(P2P),1,0,,,0,0,356,908,820,858,379,55,0,1,0,0
톤온톤 책상장  1200,뒷판-차콜(B2C),2,0,,,0,0,1209,2541,2415,3288,1953,115,73,51,11,0
톤온톤 책장 800,천지선반-차콜(H8C),2,0,,,0,0,31,65,84,102,54,38,20,17,0,0
톤온톤 책장 800,포인트-차콜(P8C),0,0,,,0,0,277,534,381,409,245,53,19,23,5,0
톤온톤 책장 800,뒷판-차콜(B8C),68,0,,,0,0,29,65,86,102,54,38,20,17,0,0
톤온톤 책장 600,천지선반-차콜(H6C),83,0,,,0,0,15,33,35,44,34,24,13,7,9,1
톤온톤 책장 600,포인트-차콜(P6C),31,0,,,0,0,62,121,115,150,80,23,12,14,1,0
톤온톤 책장 600,뒷판-차콜(B6C),61,0,,,0,0,15,33,35,44,34,26,14,7,9,1
"B급 커버 밤부 (좌판,등받이)",레드 좌판,1,0,,,0,0,1,0,0,0,1,0,0,0,0,0
"B급 커버 밤부 (좌판,등받이)",오렌지 좌판,15,0,,,0,0,0,0,2,0,0,0,0,0,0,0
"B급 커버 밤부 (좌판,등받이)",그린 좌판,4,0,,,0,0,0,0,1,0,1,0,0,0,0,0
"B급 커버 밤부 (좌판,등받이)",블루 좌판,11,0,,,0,0,0,0,2,0,2,0,0,0,0,0
"B급 커버 밤부 (좌판,등받이)",퍼플 좌판,4,0,,,0,0,0,0,0,1,4,0,0,0,0,0
톤온톤 책장 800,도어-차콜(D8C),52,0,,,0,0,191,423,312,369,210,62,41,28,23,3
C급 제품,단일상품,5081,0,,,0,0,0,0,0,0,0,16,0,0,0,0
B급 두시-병아리백팩,단일상품,4,0,,,0,0,0,0,0,0,0,0,1,0,0,0
B급 두시-개구리백팩,단일상품,6,0,,,0,0,0,0,0,0,0,0,0,0,0,0
B급 다이퍼백,B급 포레스트,4,0,,,0,0,0,0,0,0,0,0,0,0,0,0
B급 트롤리,B급 모토버스,0,0,,,0,0,0,3,0,0,0,0,0,0,0,0
B급 트롤리,B급 포레스트,1,0,,,0,0,0,3,0,0,0,0,0,0,0,0
B급 수트케이스,B급 모토버스,0,0,,,0,0,0,2,0,0,0,0,0,0,0,0
B급 수트케이스,B급 포레스트,0,0,,,0,0,0,3,0,0,1,0,0,0,0,0
B급 백팩,B급 모토버스,0,0,,,0,0,0,1,0,0,0,0,0,0,0,0
B급 백팩,B급 포레스트,0,0,,,0,0,0,3,0,0,0,0,0,0,0,0
B급 그로우백팩 핑크,단일상품,7,0,,,0,0,0,1,0,0,0,0,0,0,0,0
B급 그로우백팩 블루,단일상품,9,0,,,0,0,0,3,0,0,0,1,0,0,0,0
AS용 스페어 (공통-화이트워시/투톤),5번 (싱글),1,0,,,0,0,0,12,13,10,2,13,2,0,1,1
B급 유니언잭러그,B급 블루,1,0,,,0,0,0,3,3,3,7,4,1,2,0,0
B급 유니언잭러그,B급 핑크,1,0,,,0,0,0,0,3,2,5,1,2,0,0,0
"B급 스페어 (밤부,메쉬 부품)",B급 튜브프레임(G프레임-신),0,0,,,0,0,0,0,2,7,6,8,0,0,0,0
"B급 스페어 (밤부,메쉬 부품)",B급 튜브프레임(W프레임-신),0,0,,,0,0,0,0,0,2,9,3,3,0,0,0
스튜디오디테(S커버),로봇,1,0,,,0,0,16,24,4,6,9,0,0,0,0,0
스튜디오디테(S커버),자동차,0,0,,,0,0,25,31,1,0,2,0,0,0,0,0
스튜디오디테(S커버),동물(cool),1,0,,,0,0,17,31,4,8,1,0,0,0,0,0
스튜디오디테(S커버),동물(sweet),1,0,,,0,0,28,22,0,0,0,0,0,0,0,0
B급 안티 진드기커버 K 킹(160*200*38),B급 브라운,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0
B급 안티 진드기커버 K 킹(160*200*38),B급 블루,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
B급 안티 진드기커버 K 킹(160*200*38),B급 화이트,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
B급 안티 진드기커버  Double 퀸(150*200*35),B급 브라운,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
B급 안티 진드기커버  Double 퀸(150*200*35),B급 블루,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0
B급 안티 진드기커버  Double 퀸(150*200*35),B급 화이트,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
B급 안티 진드기커버 SS(110*200*35),B급 브라운,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0
B급 안티 진드기커버 SS(110*200*35),B급 블루,3,0,,,0,0,0,0,0,0,0,0,0,0,0,0
B급 안티 진드기커버 SS(110*200*35),B급 화이트,9,0,,,0,0,0,0,0,0,0,0,0,2,5,0
B급 안티 진드기커버 ES(90*200*25),B급 화이트,35,0,,,0,0,0,0,1,0,6,0,0,1,0,0
AS용 스널크 침구 S,AS용 핑크돼지 이불커버,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
AS용 스널크 침구 S,AS용 하트풍선 이불커버,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
AS용 스널크 침구 S,AS용 테디베어 이불커버,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0
AS용 스널크 침구 S,AS용 머쉬룸 이불커버,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
AS용 스널크 침구 S,AS용 트위레-더스티핑크(플란넬) 이불커버,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
AS용 스널크 침구 S,AS용 디노사우루스 이불커버,0,0,,,0,0,0,0,0,0,0,3,0,0,0,0
AS용 스널크 침구 S,AS용 인어공주 이불커버,0,0,,,0,0,0,0,0,0,0,1,0,0,0,0
AS용 스널크 침구 S,AS용 밥(비글) 이불커버,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
AS용 스널크 침구 S,AS용 버터플라이 이불커버,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
AS용 스널크 침구 S,AS용 그래니 이불커버,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
AS용 스널크 침구 S,AS용 베씨(금붕어) 이불커버,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
AS용 스널크 침구 S,AS용 100%양털(아기양) 이불커버,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
AS용 스널크 침구 S,AS용 올리(캣) 이불커버,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
AS용 스널크 침구 S,AS용 모노가미-옐로 이불커버,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
AS용 스널크 침구 S,AS용 모노가미-레드 이불커버,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
AS용 스널크 침구 S,AS용 토스트 이불커버,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
AS용 스널크 침구 S,AS용 트위레-페일그린(플란넬) 이불커버,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
AS용 스널크 침구 S,AS용 트위레-더스티핑크 이불커버,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
AS용 스널크 침구 S,AS용 트위레-내추럴베이지(플란넬) 이불커버,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
AS용 스널크 침구 S,AS용 트위레-쿨그레이(플란넬) 이불커버,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
AS용 스널크 침구 S,AS용 베니스 이불커버,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
AS용 스널크 침구 S,AS용 윈터넛츠(플란넬) 이불커버,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
AS용 스널크 침구 S,AS용 블랙퍼스트 이불커버,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
AS용 스널크 침구 S,AS용 사커챔프 이불커버,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
AS용 스널크 침구 S,AS용 투스페이스트 이불커버,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
AS용 스널크 침구 S,AS용 플라워필드 이불커버,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
AS용 스널크 침구 S,AS용 캔디블라스트 이불커버,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
AS용 스널크 침구 S,AS용 트램폴린 이불커버,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
AS용 스널크 침구 S,AS용 수영장 이불커버,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
AS용 스널크 침구 S,AS용 중세기사 이불커버,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
AS용 스널크 침구 S,AS용 지오가미 이불커버,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
AS용 스널크 침구 S,AS용 토끼친구 이불커버,1,0,,,0,0,0,0,0,0,0,1,0,0,0,0
AS용 스널크 침구 S,AS용 플라멩고(집시) 이불커버,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
AS용 스널크 침구 S,AS용 볼풀 이불커버,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
AS용 스널크 침구 S,AS용 승마 이불커버,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
AS용 스널크 침구 S,AS용 프린세스 핑크 이불커버,0,0,,,0,0,0,0,0,0,1,0,0,0,0,0
AS용 스널크 침구 S,AS용 우주비행사(우주인) 이불커버,1,0,,,0,0,0,0,1,0,0,0,0,0,0,0
AS용 스널크 침구 S,AS용 해적 이불커버,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
AS용 스널크 침구 S,AS용 발레리나 이불커버,0,0,,,0,0,0,0,0,0,1,0,0,0,0,0
AS용 스널크 침구 S,AS용 소방관 이불커버,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
낮은장 공용,측판-그레이(LSG),0,0,,,0,0,66,238,140,166,112,86,58,40,12,0
800 낮은장,천지선반-그레이(LH8G),11,0,,,0,0,48,186,98,133,78,56,39,21,8,0
800 낮은장,뒷판-그레이(LB8G),17,0,,,0,0,46,188,98,132,79,56,39,21,8,0
1200 낮은장,천지선반-그레이(LH2G),13,0,,,0,0,20,52,44,33,35,30,19,19,4,0
1200 낮은장,뒷판-그레이(LB2G),12,0,,,0,0,20,51,41,33,34,30,19,19,4,0
플레이터널 ES,스페이스,19,1,,,0,0,58,174,461,682,663,283,201,156,23,0
캐노피 커튼,리넨(여아용-보라),22,0,,,0,0,0,4,1,1,0,0,0,0,0,0
캐노피 커튼,리넨(남아용-남색),15,0,,,0,0,2,7,5,2,0,0,0,0,0,0
캐노피 커튼,스칸디,42,0,,,0,0,3,4,2,2,0,0,0,0,0,0
B급 플레이터널 ES,B급 스페이스,0,0,,,0,0,0,1,1,1,0,0,1,0,0,0
B급 플레이터널 ES,B급 프린세스,0,0,,,0,0,0,2,2,0,0,0,0,0,0,0
B급 톤온톤 책장용 펠트보드,B급 펠트후크 1ea,13,0,,,0,0,0,18,11,0,20,6,3,0,0,0
B급 톤온톤 책장용 펠트보드,B급 와이어 레일,1,0,,,0,0,0,21,6,4,10,0,3,0,0,0
B급 톤온톤 책장 600,B급 뒷판-화이트(B6W),3,0,,,0,0,0,1,0,0,0,0,0,0,0,0
B급 톤온톤 책장 600,B급 뒷판-그레이(B6G),1,0,,,0,0,0,0,0,0,1,0,0,0,0,0
B급 톤온톤 책장 600,B급 뒷판-차콜(B6C),0,0,,,0,0,0,1,0,0,0,1,0,0,0,0
B급 톤온톤 책장 600,B급 포인트-화이트(P6W),2,0,,,0,0,0,2,0,1,3,2,0,0,0,0
B급 톤온톤 책장 600,B급 포인트-그레이(P6G),3,0,,,0,0,0,1,0,0,0,0,0,0,0,0
B급 톤온톤 책장 600,B급 포인트-차콜(P6C),0,0,,,0,0,0,0,0,0,0,1,0,0,0,0
B급 톤온톤 책장 600,B급 천지선반-화이트(H6W),6,0,,,0,0,0,1,0,0,0,0,0,0,0,0
B급 톤온톤 책장 600,B급 천지선반-그레이(H6G),2,0,,,0,0,0,0,0,0,1,1,0,0,0,0
B급 톤온톤 책장 600,B급 천지선반-차콜(H6C),2,0,,,0,0,0,1,0,0,0,1,0,0,0,0
B급 톤온톤 책장 800,B급 도어(1ea)-화이트(D8W),1,0,,,0,0,0,3,0,0,2,0,1,0,0,0
B급 톤온톤 책장 800,B급 도어(1ea)-차콜(D8C),6,0,,,0,0,0,3,1,0,0,6,0,0,0,0
B급 톤온톤 책장 800,B급 도어(1ea)-그레이(D8G),2,0,,,0,0,0,2,2,0,1,0,1,0,2,0
B급 톤온톤 책장 800,B급 뒷판-화이트(B8W),1,0,,,0,0,0,1,0,0,1,0,0,0,0,0
B급 톤온톤 책장 800,B급 뒷판-그레이(B8G),1,0,,,0,0,0,2,0,1,2,2,0,0,0,0
B급 톤온톤 책장 800,B급 뒷판-차콜(B8C),1,0,,,0,0,0,0,0,0,0,0,0,0,0,0
B급 톤온톤 책장 800,B급 포인트-화이트(P8W),2,0,,,0,0,0,6,3,2,10,2,0,0,0,0
B급 톤온톤 책장 800,B급 포인트-그레이(P8G),1,0,,,0,0,0,2,1,1,6,1,1,0,0,0
B급 톤온톤 책장 800,B급 포인트-차콜(P8C),22,0,,,0,0,0,4,1,0,0,3,2,0,0,0
B급 톤온톤 책장 800,B급 천지선반-화이트(H8W),4,0,,,0,0,0,2,0,0,3,0,0,0,0,0
B급 톤온톤 책장 800,B급 천지선반-그레이(H8G),3,0,,,0,0,0,5,1,2,7,2,0,0,0,0
B급 톤온톤 책장 800,B급 천지선반-차콜(H8C),0,0,,,0,0,0,0,1,0,0,0,0,0,0,0
B급 톤온톤 책상장  1200,B급 포인트-퍼플(P2P),6,0,,,0,0,1,2,6,0,1,0,0,0,0,0
B급 톤온톤 책상장  1200,B급 포인트-오렌지(P2O),4,0,,,0,0,0,0,0,0,0,0,0,0,0,0
B급 톤온톤 책장용 와이어바스켓,B급 H민트,4,0,,,0,0,0,8,11,0,4,3,1,2,0,0
B급 톤온톤 책장용 와이어바스켓,B급 S핑크,11,0,,,0,0,0,14,23,0,9,8,9,0,0,0
1200 낮은장,포인트-차콜(LP2C),7,0,,,0,0,15,36,23,20,18,8,3,4,0,0
1200 낮은장,포인트-화이트(LP2W),37,0,,,0,0,7,22,24,19,22,22,17,18,4,0
B급 톤온톤 책장 공용,"B급 측판(1200,800,600)-그레이(S8G)",2,0,,,0,0,0,3,0,1,8,3,2,0,0,0
B급 톤온톤 책장 공용,"B급 측판(1200,800,600)-차콜(S8C)",2,0,,,0,0,0,2,2,0,0,5,0,0,0,0
B급 톤온톤 책장 공용,"B급 측판(1200,800,600)-화이트(S8W)",1,0,,,0,0,0,2,0,0,5,0,0,1,0,0
스페어(포인트-800),22번(오렌지-선반),0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
스페어(포인트-800),23번(블루-선반),0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
스페어(포인트-800),24번(그린-선반),0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
스페어(포인트-800),25번(핑크-선반),0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
스페어(포인트-800),22-1번(오렌지-뒷판),0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
스페어(포인트-800),23-1번(블루-뒷판),0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
스페어(포인트-800),24-1번(그린-뒷판),0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
스페어(포인트-800),25-1번(핑크-뒷판),0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
스널크 침구 S,바나나,1,0,,,0,0,11,15,16,7,6,2,7,4,0,0
톤온톤 책장용 펠트보드,밴드-회색(차콜펠트보드 외-기본),0,0,,,0,0,375,1909,2724,2752,1685,169,62,49,24,0
플레이 부품,커튼 레일(하이/벙커용),12,0,,,0,0,112,279,248,24,1,0,0,1,0,0
블랭킷-플리스담요 (130*180),차콜(Star),25,0,,,0,0,252,165,81,150,251,261,4,4,0,0
북엔드(미출시),그레이,990,0,,,0,0,1,0,0,0,0,5,0,0,0,0
북엔드(미출시),차콜,1990,0,,,0,0,1,0,0,0,0,5,0,0,0,0
데스크 스크린용 밴드,블랙,37,0,,,0,0,0,0,0,1,1,0,0,1,0,0
B급 1200 낮은장,B급 포인트-화이트(LP2W),1,0,,,0,0,0,0,1,0,1,0,1,0,0,0
B급 1200 낮은장,B급 포인트-차콜(LP2C),1,0,,,0,0,0,0,0,0,0,0,0,0,0,0
B급 1200 낮은장,B급 포인트-그레이(LP2G),0,0,,,0,0,0,0,0,0,0,0,1,0,0,0
B급 1200 낮은장,B급 뒷판-그레이(LB2G),1,0,,,0,0,0,0,1,1,1,0,1,0,0,0
B급 1200 낮은장,B급 뒷판-화이트(LB2W),0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
B급 1200 낮은장,B급 천지선반-그레이(LH2G),4,0,,,0,0,0,1,1,1,1,0,1,0,0,0
B급 1200 낮은장,B급 천지선반-화이트(LH2W),1,0,,,0,0,0,0,0,0,0,0,1,0,0,0
B급 800 낮은장,B급 뒷판-화이트(LB8W),0,0,,,0,0,0,0,0,0,1,0,1,0,0,0
B급 800 낮은장,B급 뒷판-그레이(LB8G),1,0,,,0,0,0,2,0,0,1,0,0,0,0,0
B급 800 낮은장,B급 천지선반-화이트(LH8W),0,0,,,0,0,0,0,0,0,1,0,1,0,0,0
B급 800 낮은장,B급 천지선반-그레이(LH8G),9,0,,,0,0,0,5,0,0,1,0,0,0,0,0
B급 낮은장 공용,B급 측판-화이트(LSW),0,0,,,0,0,0,0,0,0,1,0,1,0,0,0
B급 낮은장 공용,B급 측판-그레이(LSG),1,0,,,0,0,0,2,0,0,2,0,1,0,0,0
플레이 높이 조절 책상,리어탑-핑크(5210T),25,0,,,0,0,3,26,13,8,1,0,0,0,0,0
플레이 높이 조절 책상,리어탑-블루(6910T),11,0,,,0,0,1,7,11,7,7,0,0,0,0,0
플레이 높이 조절 책상,리어탑-브라운(5250T),18,0,,,0,0,2,7,3,5,2,0,0,0,0,0
플레이 높이 조절 책상,리어탑-우드(4002E),17,0,,,0,0,0,1,3,5,2,0,0,0,0,0
플레이 높이 조절 책상,리어탑-차콜(V),11,0,,,0,0,0,3,2,1,1,0,0,0,0,0
플레이 높이 조절 책상,플라스틱 캡(+Iron parts) 1ea,150,0,,,0,0,12,86,64,50,26,0,0,4,4,0
이사도움세트,볼트 리무버,10,2,,,0,0,2,22,28,40,67,81,67,57,32,12
침대 모듈 변형,추가 변형 키트없음,547,0,,,0,0,2,8,6,11,18,1,0,0,0,0
그로우 데스크,다리G (패킹변경),56,1,,,0,0,286,3583,3162,3584,2298,121,42,10,0,0
그로우 데스크,다리W (패킹변경),1,0,,,32,30,223,2483,2136,2488,1987,81,4,5,0,0
그로우 데스크,상판CN (패킹변경),0,0,,,32,30,461,4786,3427,3633,2402,64,47,31,1,0
그로우 데스크,상판SN (패킹변경),2,0,,,0,0,48,1302,1893,2490,1547,53,32,32,0,0
B급 스페어 (공통-MDF/화이트워시/투톤),1번 (갈비살),0,0,,,0,0,0,2,151,30,1,7,7,0,0,0
B급 스페어 (공통-MDF/화이트워시/투톤),2번 (보강대),19,0,,,0,0,0,0,0,2,0,0,0,0,0,0
B급 스페어 (공통-화이트워시/투톤),3번/14번 (싱글/하이),12,0,,,0,0,0,0,24,2,0,0,0,1,0,0
B급 스페어 (공통-화이트워시/투톤),6번/18번 (미드/벙커),14,0,,,0,0,0,0,12,2,0,0,0,0,0,0
B급 스페어 (공통-화이트워시/투톤),8번/16번/17번 (미드/벙커/하이),31,0,,,0,0,0,0,9,5,1,0,0,0,0,0
B급 스페어 (공통-화이트워시/투톤),9번/19번 (미드/벙커),52,0,,,0,0,0,0,6,6,3,0,0,0,0,0
B급 스페어 (공통-화이트워시/투톤),10번/20번 (미드/벙커),26,0,,,0,0,0,0,5,1,0,0,0,0,0,0
B급 스페어 (공통-화이트워시/투톤),11번/21번 (미드/벙커),31,0,,,0,0,0,0,12,2,0,0,0,0,0,0
B급 스페어 (공통-화이트워시/투톤),13번/23번 (사다리발판),3,0,,,0,0,0,0,18,3,3,0,0,0,0,0
B급 스페어 (공통-화이트워시/투톤),짧은키트(안전가드),21,0,,,0,0,0,0,0,1,2,1,0,0,0,0
B급 스페어 (공통-화이트워시/투톤),5번 (싱글),8,0,,,0,0,0,0,16,2,0,0,0,0,0,0
B급 스페어 (화이트워시),4번/15번 (싱글/하이),8,0,,,0,0,0,0,10,7,0,0,1,0,0,0
B급 스페어 (화이트워시),7번 (미드),9,0,,,0,0,0,0,3,4,0,0,0,0,0,0
B급 스페어 (화이트워시),12번 (미드-사다리),23,0,,,0,0,0,0,2,3,2,0,0,0,0,0
B급 스페어 (화이트워시),22번 (벙커-사다리),25,0,,,0,0,0,0,2,2,0,0,0,0,0,0
B급 스페어 (화이트워시),24번 (벙커),25,0,,,0,0,0,0,0,0,0,0,0,0,0,0
B급 스페어 (투톤),4번/15번 (싱글/하이),0,0,,,0,0,0,0,20,4,0,0,0,0,0,0
B급 스페어 (투톤),7번 (미드),7,0,,,0,0,0,0,4,0,0,0,0,0,0,0
B급 스페어 (투톤),12번 (미드-사다리),6,0,,,0,0,0,0,2,0,0,0,0,0,0,0
B급 스페어 (투톤),22번 (벙커-사다리),2,0,,,0,0,0,0,4,0,0,0,0,0,0,0
B급 스페어 (투톤),24번 (벙커),1,0,,,0,0,0,0,8,0,0,0,0,0,0,0
토끼커버,단일상품,114,0,,,0,0,399,25,0,0,0,3,0,0,0,0
AS용 스페어 (글로브 AH),우드 프레임 1ea (본체-5개/1set) / 내추럴,22,0,,,0,0,1,1,1,0,0,3,2,0,0,0
AS용 스페어 (글로브 AH),우드 프레임 1ea (스툴-4개/1set) / 내추럴,12,0,,,0,0,0,0,0,0,0,0,0,0,0,0
AS용 스페어 (글로브 AH),우드 프레임 1ea (본체-5개/1set) / 월넛,26,0,,,0,0,0,1,1,2,0,0,0,0,0,0
AS용 스페어 (글로브 AH),우드 프레임 1ea (스툴-4개/1set) / 월넛,34,0,,,0,0,0,0,0,0,0,0,0,0,0,0
AS용 스페어 (그로우),중심봉 커버(W),16,0,,,0,0,0,2,1,1,3,1,1,0,0,0
AS용 스페어 (그로우),중심봉 커버(G),16,1,,,0,0,0,2,2,4,1,1,3,0,1,0
AS용 스페어 (그로우),스토퍼 핀(W)(1ea),18,0,,,0,0,0,3,1,4,2,0,0,0,0,0
AS용 스페어 (그로우),스토퍼 핀(G)(1ea),14,0,,,0,0,0,5,4,8,1,0,0,0,0,0
AS용 스페어 (그로우),중심봉(G),87,2,,,0,0,3,28,26,51,41,38,31,10,4,0
AS용 스페어 (그로우),중심봉(W),0,1,,,1,7,12,20,17,22,30,17,7,2,1,0
AS용 스페어 (그로우),나사세트(신형),6,0,,,0,0,1,5,5,7,5,5,3,0,0,0
AS용 스페어 (그로우),낮은 중심봉 커버(W),1,0,,,7,4,5,21,31,17,22,14,6,1,0,0
AS용 스페어 (그로우),낮은 중심봉 커버(G),8,0,,,23,10,6,24,19,11,15,3,3,0,1,1
AS용 스페어 (그로우),낮은 중심봉(W),0,0,,,7,4,5,22,33,18,22,14,6,1,0,0
